SalesID,Employee_ID,CustomerID,ProductID,Quantity,Product_Name,Product_Price,Employee_Name,Employee_Middle,Employee_Lastname,Customer_Name,Customer_Middle,Customer_LastName
551769,23,7680,311,311,ML Headset,102.29,Akiko,o,Yokomoto,Hailey,,Sanders
551770,16,19600,328,328,LL Mountain Rear Wheel,87.745,Sylvia,a,Panteley,Xavier,,White
551771,5,11280,341,341,"ML Road Frame-W - Yellow, 48",594.83,Innes,e,del Castillo,Kathryn,,Deng
551772,22,3440,358,358,"Women's Tights, M",74.99,Johnson,h,White,Carrie,,Gill
551773,14,5360,374,374,"Women's Mountain Shorts, L",69.99,Heather,c,McBadden,Derrick,C,Moreno
551774,4,7040,388,388,"Short-Sleeve Classic Jersey, L",53.99,Michel,e,DeFrance,Frederick,,Srini
551775,20,8960,404,404,"LL Touring Frame - Yellow, 44",333.42,,,,Janet,B,Ramos
551776,13,1120,421,421,HL Touring Seat/Saddle,52.64,Stearns,a,MacFeather,Amber,,Phillips
551777,2,12560,434,434,ML Mountain Tire,29.99,Reginald,l,Blotchet-Halls,Logan,,King
551778,19,4720,451,451,LL Touring Handlebars,46.09,,,,Dale,A,Tang
551779,12,16640,468,468,"Touring-3000 Yellow, 54",742.35,Charlene,o,Locksley,Rosa,A,Lu
551780,1,8320,481,481,"Road-350-W Yellow, 48",1700.99,Abraham,e,Bennet,Isabelle,C,Barnes
551781,18,480,498,498,"Mountain-500 Black, 52",539.99,,,,Alex,M,Carter
551782,10,2400,9,514,Chainring Bolts,0,Sheryl,u,Hunter,Bonnie,L,Chande
551783,3,14320,26,531,Flat Washer 4,0,Cheryl,a,Carson,Michelle,,Reed
551784,16,6000,39,544,Thin-Jam Hex Nut 10,144,Sylvia,a,Panteley,Eduardo,,Walker
551785,9,17920,56,561,Hex Nut 16,75.4,Burt,r,Gringlesby,Steve,,Ma
551786,2,10080,73,578,Hex Nut 15,472.8,Reginald,l,Blotchet-Halls,John,T,Kane
551787,15,1760,86,591,External Lock Washer 7,0,Michael,',O'Leary,Arthur,D,Madan
551788,8,13680,103,608,Thin-Jam Lock Nut 1,169.6,Morningstar,r,Greene,Mary,S,Green
551789,1,15600,119,624,Lock Nut 16,88,Abraham,e,Bennet,Pedro,,Romero
551790,14,17280,133,638,Lock Nut 21,90.8,Heather,c,McBadden,Sean,L,Reed
551791,6,19200,149,654,Lock Washer 7,564,Ann,u,Dull,Victoria,M,Rodriguez
551794,5,14960,196,701,LL Spindle/Axle,418.4,Innes,e,del Castillo,Nathaniel,K,Morris
551795,22,7120,213,718,"Sport-100 Helmet, Black",34.99,Johnson,h,White,Gabriella,,Parker
551878,20,5280,44,44,Thin-Jam Hex Nut 5,73,Dean,t,Straight,Denise,,Prasad
551880,19,1040,91,91,Internal Lock Washer 3,0,Meander,m,Smith,Alyssa,S,Wood
551883,18,16560,138,138,Lock Nut 19,734.4,Anne,i,Ringer,Roger,E,Raje
551900,20,8960,404,404,"LL Touring Frame - Yellow, 44",333.42,Dean,t,Straight,Janet,B,Ramos
551903,19,4720,451,451,LL Touring Handlebars,46.09,Meander,m,Smith,Dale,A,Tang
551906,18,480,498,498,"Mountain-500 Black, 52",539.99,Anne,i,Ringer,Alex,M,Carter
551923,20,12640,259,764,"Road-450 Red, 58",1457.99,Dean,t,Straight,Lori,C,Alvarez
551926,19,8400,306,811,"Road-550-W Yellow, 48",1120.49,Meander,m,Smith,Jack,,Carter
551929,18,4160,353,858,Headlights - Weatherproof,44.99,Anne,i,Ringer,Clarence,,Pal
552052,19,8400,306,811,"Road-550-W Yellow, 48",1120.49,,m,Smith,Jack,,Carter
552055,18,4160,353,858,Headlights - Weatherproof,44.99,,i,Ringer,Clarence,,Pal
552067,20,5280,44,44,Thin-Jam Hex Nut 5,73,,t,Straight,Denise,,Prasad
552070,19,1040,91,91,Internal Lock Washer 3,0,,m,Smith,Alyssa,S,Wood
552073,18,16560,138,138,Lock Nut 19,734.4,,i,Ringer,Roger,E,Raje
552090,20,8960,404,404,"LL Touring Frame - Yellow, 44",333.42,,t,Straight,Janet,B,Ramos
552093,19,4720,451,451,LL Touring Handlebars,46.09,,m,Smith,Dale,A,Tang
552096,18,480,498,498,"Mountain-500 Black, 52",539.99,,i,Ringer,Alex,M,Carter
552113,20,12640,259,764,"Road-450 Red, 58",1457.99,,t,Straight,Lori,C,Alvarez
552757,12,560,323,828,LL Road Front Wheel,85.565 R.s.,Charlene,o,Locksley,Alexandra,,Murphy
553239,16,3520,183,688,LL Road Rim,306,Sylvia,a,Panteley,Casey,J,Xu
553241,14,9040,229,734,"LL Road Frame - Black, 62",337.22,Heather,c,McBadden,Jasmine,,Butler
553244,6,16720,293,798,"Mountain-300 Black, 48",1079.99,Ann,u,Dull,Roy,C,Romero
553250,3,18000,386,891,"Short-Sleeve Classic Jersey, S",53.99,Cheryl,a,Carson,Summer,M,Rana
553253,2,13760,433,938,LL Mountain Tire,24.99,Reginald,l,Blotchet-Halls,Matthew,,White
553256,1,19280,479,984,"Road-350-W Yellow, 42",1700.99,Abraham,e,Bennet,Walter,S,Navarro
553257,1,10000,1,1,Adjustable Race,1.6,Abraham,e,Bennet,Joe,L,Lopez
553260,1,5760,48,48,Thin-Jam Hex Nut 13,73.8,Abraham,e,Bennet,Drew,D,Rai
553266,21,7040,141,141,Lower Head Race,184.8,Dirk,t,Stringer,Frederick,,Srini
553269,20,2800,188,188,ML Mountain Seat Assembly,147.14,,t,Straight,Brittany,,Hughes
553272,18,8320,234,234,"LL Road Frame - Red, 60",337.22,,i,Ringer,Isabelle,C,Barnes
553273,11,480,251,251,"HL Mountain Frame - Black, 46",1349.6,Livia,a,Karsen,Alex,M,Carter
553276,10,16000,298,298,"Road-250 Black, 44",2443.35,Sheryl,u,Hunter,Raul,,Xu
553282,7,17280,391,391,"LL Touring Frame - Yellow, 62",333.42,Marjorie,r,Green,Sean,L,Reed
553285,6,13040,438,438,HL Road Tire,32.6,Ann,u,Dull,Madison,S,Powell
553288,4,18560,484,484,"Touring-3000 Blue, 50",742.35,Michel,e,DeFrance,Thomas,,Gonzales
553289,21,10720,501,501,HL Bottom Bracket,121.49,Dirk,t,Stringer,Julie,,Becker
553292,20,6480,43,548,Thin-Jam Hex Nut 16,72.8,,t,Straight,Erica,,Lu
553298,17,7760,136,641,Lock Nut 15,548.4,Albert,i,Ringer,Haley,B,Phillips
553305,7,1200,246,751,"HL Mountain Frame - Silver, 48",1364.5,Marjorie,r,Green,Andre,E,Arun
553336,18,8320,234,234,"LL Road Frame - Red, 60",337.22,Anne,i,Ringer,Isabelle,C,Barnes
553395,20,2800,188,188,ML Mountain Seat Assembly,147.14,Dean,t,Straight,Brittany,,Hughes
553409,20,8960,404,404,"LL Touring Frame - Yellow, 44",333.42,NULL,t,Straight,Janet,B,Ramos
553412,19,4720,451,451,LL Touring Handlebars,46.09,NULL,m,Smith,Dale,A,Tang
553418,20,6480,43,548,Thin-Jam Hex Nut 16,72.8,NULL,t,Straight,Erica,,Lu
553432,20,12640,259,764,"Road-450 Red, 58",1457.99,NULL,t,Straight,Lori,C,Alvarez
553435,19,8400,306,811,"Road-550-W Yellow, 48",1120.49,NULL,m,Smith,Jack,,Carter
553438,18,4160,353,858,Headlights - Weatherproof,44.99,NULL,i,Ringer,Clarence,,Pal
553453,19,1040,91,91,Internal Lock Washer 3,0,NULL,m,Smith,Alyssa,S,Wood
553459,20,2800,188,188,ML Mountain Seat Assembly,147.14,NULL,t,Straight,Brittany,,Hughes
553462,18,8320,234,234,"LL Road Frame - Red, 60",337.22,NULL,i,Ringer,Isabelle,C,Barnes
553976,1,11920,264,264,"Road-650 Red, 58",782.99,Abraham,e,,Kristine,F,Alvarez
553999,1,15600,119,624,Lock Nut 16,88,Abraham,e,,Pedro,,Romero
554013,1,12000,336,841,"ML Mountain Frame - Black, 44",348.76,Abraham,e,,Kurt,,Yuan
554022,1,19280,479,984,"Road-350-W Yellow, 42",1700.99,Abraham,e,,Walter,S,Navarro
554023,1,10000,1,1,Adjustable Race,1.6,Abraham,e,,Joe,L,Lopez
554026,1,5760,48,48,Thin-Jam Hex Nut 13,73.8,Abraham,e,,Drew,D,Rai
554040,1,11920,264,264,"Road-650 Red, 58",782.99,,e,,Kristine,F,Alvarez
554063,1,15600,119,624,Lock Nut 16,88,,e,,Pedro,,Romero
554077,1,12000,336,841,"ML Mountain Frame - Black, 44",348.76,,e,,Kurt,,Yuan
554086,1,19280,479,984,"Road-350-W Yellow, 42",1700.99,,e,,Walter,S,Navarro
554087,1,10000,1,1,Adjustable Race,1.6,,e,,Joe,L,Lopez
554090,1,5760,48,48,Thin-Jam Hex Nut 13,73.8,,e,,Drew,D,Rai
554651,1,12000,336,841,"ML Mountain Frame - Black, 44",348.76,,e,Bennet,Kurt,,Yuan
554660,1,19280,479,984,"Road-350-W Yellow, 42",1700.99,,e,Bennet,Walter,S,Navarro
554661,1,10000,1,1,Adjustable Race,1.6,,e,Bennet,Joe,L,Lopez
554664,1,5760,48,48,Thin-Jam Hex Nut 13,73.8,,e,Bennet,Drew,D,Rai
554678,1,11920,264,264,"Road-650 Red, 58",782.99,,e,Bennet,Kristine,F,Alvarez
554699,1,15600,119,624,Lock Nut 16,88,,e,Bennet,Pedro,,Romero
559295,12,560,323,828+,LL Road Front Wheel,85.565,Charlene,o,Locksley,Alexandra,,Murphy
562527,1,10000,1,1rt,Adjustable Race,1.6,Abraham,e,Bennet,Joe,L,Lopez
563341,1,10000,1,1st,Adjustable Race,1.6,Abraham,e,Bennet,Joe,L,Lopez
563974,1,10000,1,1klo,Adjustable Race,1.6,Abraham,e,Bennet,Joe,L,Lopez
565077,23,11360,166,671,Metal Sheet 6,389.6,,o,Yokomoto,Kayla,,Taylor
565116,23,7680,311,311,ML Headset,102.29,,o,Yokomoto,Hailey,,Sanders
565542,1,10000,1,S%^1,Adjustable Race,1.6,Abraham,e,Bennet,Joe,L,Lopez
566984,1,10000,1,GH&1,Adjustable Race,1.6,Abraham,e,Bennet,Joe,L,Lopez
568811,1,10000,1,1$%^fhg,Adjustable Race,1.6,Abraham,e,Bennet,Joe,L,Lopez
570460,1,10000,1,1dfg,Adjustable Race,1.6,Abraham,e,Bennet,Joe,L,Lopez
573608,23,11360,166,671,Metal Sheet 6,389.6,,o,,Kayla,,Taylor
573649,23,7680,311,311,ML Headset,102.29,,o,,Hailey,,Sanders
574912,23,7680,311,311,ML Headset,102.29,Akiko,o,,Hailey,,Sanders
574935,23,11360,166,671,Metal Sheet 6,389.6,Akiko,o,,Kayla,,Taylor
578631,23,7680,311,311,ML Headset,102.29,Akiko,,,Hailey,,Sanders
578652,23,11360,166,671,Metal Sheet 6,389.6,Akiko,,,Kayla,,Taylor
579341,23,11360,166,671,Metal Sheet 6,389.6,Akiko,,Yokomoto,Kayla,,Taylor
579382,23,7680,311,311,ML Headset,102.29,Akiko,,Yokomoto,Hailey,,Sanders
583306,12,12960,108,10^^8,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter
585711,23,7680,311,311,ML Headset,102.29,NULL,,Yokomoto,Hailey,,Sanders
585734,23,11360,166,671,Metal Sheet 6,389.6,NULL,,Yokomoto,Kayla,,Taylor
586118,23,11360,166,671,Metal Sheet 6,389.6,NULL,o,Yokomoto,Kayla,,Taylor
586159,23,7680,311,311,ML Headset,102.29,NULL,o,Yokomoto,Hailey,,Sanders
587376,7,1200,246,751,"HL Mountain Frame - Silver, 48",1364.5,,,Green,Andre,E,Arun
587394,7,13600,31,31,Fork Crown,350,,,Green,Martin,,Rodriguez
587417,7,17280,391,391,"LL Touring Frame - Yellow, 62",333.42,,,Green,Sean,L,Reed
588351,7,13600,31,31,Fork Crown,350,Marjorie,,Green,Martin,,Rodriguez
588374,7,17280,391,391,"LL Touring Frame - Yellow, 62",333.42,Marjorie,,Green,Sean,L,Reed
588397,7,1200,246,751,"HL Mountain Frame - Silver, 48",1364.5,Marjorie,,Green,Andre,E,Arun
589076,7,17280,391,391,"LL Touring Frame - Yellow, 62",333.42,Marjorie,,,Sean,L,Reed
589099,7,1200,246,751,"HL Mountain Frame - Silver, 48",1364.5,Marjorie,,,Andre,E,Arun
589117,7,13600,31,31,Fork Crown,350,Marjorie,,,Martin,,Rodriguez
589532,23,17120,214,719,"Mountain Bike Socks, M",9.5,NULL,o,Yokomoto,Sara,M,Murphy
589537,7,6960,294,799,"Road-250 Red, 44",2443.35,Marjorie,,,Frank,,Munoz
589555,7,19360,79,79,LL Hub,640,Marjorie,,,Wendy,,Sanz
589573,23,13440,359,359,"Women's Tights, L",74.99,NULL,o,Yokomoto,Marie,,Moreno
589578,7,3280,439,439,Touring Tire,28.99,Marjorie,,,Carlos,C,Rivera
589592,7,9440,150,655,Lock Washer 12,0,Marjorie,,,Jeremiah,,Lopez
590126,2,240,2,2,Bearing Ball,0.8,,,,,,
590537,7,3280,439,439,Touring Tire,28.99,Marjorie,r,,Carlos,C,Rivera
590551,7,9440,150,655,Lock Washer 12,0,Marjorie,r,,Jeremiah,,Lopez
590560,7,6960,294,799,"Road-250 Red, 44",2443.35,Marjorie,r,,Frank,,Munoz
590578,7,19360,79,79,LL Hub,640,Marjorie,r,,Wendy,,Sanz
590791,7,3280,439,439,Touring Tire,28.99$,Marjorie,r,,Carlos,C,Rivera
591658,23,13440,359,359,"Women's Tights, L",74.99,NULL,,Yokomoto,Marie,,Moreno
591681,23,17120,214,719,"Mountain Bike Socks, M",9.5,NULL,,Yokomoto,Sara,M,Murphy
592456,14,7440,62,62erto,Hex Nut 23,76.6 /-,Heather,c,McBadden,Gilbert,L,Hu
592736,7,3280,439,439,Touring Tire,28.99,NULL,r,,Carlos,C,Rivera
592750,7,9440,150,655,Lock Washer 12,0,NULL,r,,Jeremiah,,Lopez
592759,7,6960,294,799,"Road-250 Red, 44",2443.35,NULL,r,,Frank,,Munoz
592777,7,19360,79,79,LL Hub,640,NULL,r,,Wendy,,Sanz
592923,23,13440,359,359,"Women's Tights, L",74.99,Akiko,,Yokomoto,Marie,,Moreno
593000,23,17120,214,719,"Mountain Bike Socks, M",9.5,Akiko,,Yokomoto,Sara,M,Murphy
593045,7,3280,439,439,Touring Tire,28.99$,NULL,r,,Carlos,C,Rivera
593123,7,9440,150,655,Lock Washer 12,0,NULL,r,Green,Jeremiah,,Lopez
593132,7,6960,294,799,"Road-250 Red, 44",2443.35,NULL,r,Green,Frank,,Munoz
593150,7,19360,79,79,LL Hub,640,NULL,r,Green,Wendy,,Sanz
593173,7,3280,439,439,Touring Tire,28.99,NULL,r,Green,Carlos,C,Rivera
594313,7,6960,294,799,"Road-250 Red, 44",2443.35,NULL,,Green,Frank,,Munoz
594331,7,19360,79,79,LL Hub,640,NULL,,Green,Wendy,,Sanz
594354,7,3280,439,439,Touring Tire,28.99,NULL,,Green,Carlos,C,Rivera
594360,7,9440,150,655,Lock Washer 12,0,NULL,,Green,Jeremiah,,Lopez
594374,14,7440,62,62,Hex Nut 23,76.6 /-,Heather,c,McBadden,Gilbert,L,Hu
595160,23,17120,214,719,"Mountain Bike Socks, M",9.5,Akiko,,NIL,Sara,M,Murphy
595201,23,13440,359,359,"Women's Tights, L",74.99,Akiko,,NIL,Marie,,Moreno
595526,7,3280,439,439,Touring Tire,28.99,NULL,,,Carlos,C,Rivera
595547,7,6960,294,799,"Road-250 Red, 44",2443.35,NULL,,,Frank,,Munoz
595565,7,19360,79,79,LL Hub,640,NULL,,,Wendy,,Sanz
595602,7,9440,150,655,Lock Washer 12,0,NULL,,,Jeremiah,,Lopez
595669,23,17120,214,719,"Mountain Bike Socks, M",9.5,Akiko,o,NIL,Sara,M,Murphy
595710,23,13440,359,359,"Women's Tights, L",74.99,Akiko,o,NIL,Marie,,Moreno
596937,4,8240,,892,"Short-Sleeve Classic Jersey, M",,Michel,e,DeFrance,Isabella,,Lopez
598639,23,3520,430,935,"LL Mountain Frame - Black, 44",249.79,Akiko,o,NIL,Casey,J,Xu
599254,17,16000,40,545,Thin-Jam Hex Nut 1,144.4 Eur,Albert,i,Ringer,Raul,,Xu
600030,23,17120,214,719,"Mountain Bike Socks, M",9.5,NULL,o,NIL,Sara,M,Murphy
600044,23,3520,430,935,"LL Mountain Frame - Black, 44",249.79,NULL,o,NIL,Casey,J,Xu
600071,23,13440,359,359,"Women's Tights, L",74.99,NULL,o,NIL,Marie,,Moreno
605432,23,13440,359,359,"Women's Tights, L",74.99,Akiko,o,,Marie,,Moreno
605455,23,17120,214,719,"Mountain Bike Socks, M",9.5,Akiko,o,,Sara,M,Murphy
609599,23,13440,359,359,"Women's Tights, L",74.99,,o,,Marie,,Moreno
609622,23,17120,214,719,"Mountain Bike Socks, M",9.5,,o,,Sara,M,Murphy
612502,23,13440,359,359,"Women's Tights, L",74.99,,o,Yokomoto,Marie,,Moreno
612525,23,17120,214,719,"Mountain Bike Socks, M",9.5,,o,Yokomoto,Sara,M,Murphy
613393,23,13440,359,359,"Women's Tights, L",74.99,,,Yokomoto,Marie,,Moreno
613416,23,17120,214,719,"Mountain Bike Socks, M",9.5,,,Yokomoto,Sara,M,Murphy
614610,23,17120,214,719,"Mountain Bike Socks, M",9.5,,,,Sara,M,Murphy
614651,23,13440,359,359,"Women's Tights, L",74.99,,,,Marie,,Moreno
614843,23,13440,359,359,"Women's Tights, L",74.99,Akiko,,,Marie,,Moreno
614866,23,17120,214,719,"Mountain Bike Socks, M",9.5,Akiko,,,Sara,M,Murphy
617533,23,3520,430,935,"LL Mountain Frame - Black, 44",249.79,Akiko,o,,Casey,J,Xu
618578,23,3520,430,935,"LL Mountain Frame - Black, 44",249.79,,o,,Casey,J,Xu
618766,23,3520,430,935,"LL Mountain Frame - Black, 44",249.79,,o,Yokomoto,Casey,J,Xu
620033,9,7600,464,969,"Touring-3000 Blue, 58",742.35,Burt,r,Gringlesby,?,?,?
620072,3,320,74,579,Hex Nut 4,158,Cheryl,a,Carson,?,?,?
620077,7,9440,150,655,Lock Washer 12,0,Marjorie,r,Green,?,?,?
622260,11,8720,155,155,Metal Angle,EUR 666.4 $$,Livia,a,Karsen,Jaime,E,Jimenez
627118,17,12320,185,185,HL Road Rim,0,NULL,NULL,NULL,Lawrence,S,Alonso
627121,16,8080,232,232,"LL Road Frame - Red, 52",337.22,NULL,NULL,NULL,Ian,,Stewart
627127,17,9840,329,329,ML Mountain Rear Wheel,236.025,NULL,NULL,NULL,Jimmy,,Carlson
627130,15,15360,375,375,Water Bottle - 30 oz.,4.99,NULL,NULL,NULL,Omar,L,Tang
627141,17,16000,40,545,Thin-Jam Hex Nut 1,144.4,NULL,NULL,NULL,Raul,,Xu
627144,16,11760,87,592,External Lock Washer 6,489.6,NULL,NULL,NULL,Kimberly,J,Cooper
627147,15,7520,134,639,Lock Nut 3,182,NULL,NULL,NULL,Gloria,S,Alonso
627164,17,19680,400,905,"LL Touring Frame - Blue, 50",333.42,NULL,NULL,NULL,Yvonne,,McKay
627167,16,15440,447,952,"ML Mountain Frame-W - Silver, 38",364.09,NULL,NULL,NULL,Paige,,Ramirez
627170,15,11200,494,999,"Mountain-500 Black, 40",539.99,NULL,NULL,NULL,Katherine,A,King
627171,15,11680,15,15,Decal 2,130.4,NULL,NULL,NULL,Kevin,,Baker
627348,15,5040,278,783,"Mountain-100 Silver, 44",3399.99,NULL,NULL,NULL,Darryl,,Hu
627359,17,5680,448,953,"LL Mountain Frame - Black, 40",249.79,NULL,NULL,NULL,Donald,M,Kovár
627362,16,1440,495,1000,"Mountain-500 Black, 42",539.99,NULL,NULL,NULL,Angelica,J,Jenkins
627363,16,1920,16,16,Down Tube,457.8,NULL,NULL,NULL,Audrey,L,Alvarez
627366,15,17440,63,63,Hex Nut 12,76.8,NULL,NULL,NULL,Shane,E,Malhotra
627377,17,18080,233,233,"LL Road Frame - Red, 58",337.22,NULL,NULL,NULL,Sydney,,Edwards
627386,16,5600,376,376,Mountain Bottle Cage,9.99,NULL,NULL,NULL,Diane,L,Suarez
627389,15,1360,423,423,"LL Mountain Frame - Silver, 44",264.05,NULL,NULL,NULL,Angel,H,Roberts
627400,17,2000,88,593,External Lock Washer 1,0,NULL,NULL,NULL,Bailey,,Collins
627403,16,17520,135,640,Lock Nut 14,547.2,NULL,NULL,NULL,Sharon,M,Raje
628048,21,8640,308,813 @ert,ML Fork,175.49 R.s.,Dirk,t,Stringer,Jacquelyn,L,Ruiz
628687,21,8640,308,813 @ert,ML Fork,175.49,Dirk,t,Stringer,Jacquelyn,L,Ruiz
628714,17,18080,233,233,"LL Road Frame - Red, 58",337.22,Nil,Nil,Nil,Sydney,,Edwards
628723,16,5600,376,376,Mountain Bottle Cage,9.99,Nil,Nil,Nil,Diane,L,Suarez
628726,15,1360,423,423,"LL Mountain Frame - Silver, 44",264.05,Nil,Nil,Nil,Angel,H,Roberts
628737,17,2000,88,593,External Lock Washer 1,0,Nil,Nil,Nil,Bailey,,Collins
628740,16,17520,135,640,Lock Nut 14,547.2,Nil,Nil,Nil,Sharon,M,Raje
628749,15,5040,278,783,"Mountain-100 Silver, 44",3399.99,Nil,Nil,Nil,Darryl,,Hu
628760,17,5680,448,953,"LL Mountain Frame - Black, 40",249.79,Nil,Nil,Nil,Donald,M,Kovár
628763,16,1440,495,1000,"Mountain-500 Black, 42",539.99,Nil,Nil,Nil,Angelica,J,Jenkins
628764,16,1920,16,16,Down Tube,457.8,Nil,Nil,Nil,Audrey,L,Alvarez
628767,15,17440,63,63,Hex Nut 12,76.8,Nil,Nil,Nil,Shane,E,Malhotra
649464,10,7280,143,143,Lock Washer 5,0,Akiko,o,Yokomoto,Gary,P,Meyerhoff
649563,10,3760,185,690,HL Road Rim,0,Anne,i,Ringer,Charles,J,Strange
649635,21,8640,308,813 @ert,ML Fork,$$ 175.49,Dirk,t,Stringer,Jacquelyn,L,Ruiz
650685,21,8640,308,813,ML Fork,$$ 175.49,Dirk,t,Stringer,Jacquelyn,L,Ruiz
666347,12,12960,108,108#$ghj,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter
666635,12,560,323,828,LL Road Front Wheel,85.565$,Charlene,o,Locksley,Alexandra,,Murphy
667339,12,560,323,828////,LL Road Front Wheel,85.565$,Charlene,o,Locksley,Alexandra,,Murphy
676346,6,9360,78,qewe78,Head Tube,79.8,Ann,u,Dull,Jennifer,L,Morgan
677669,6,9360,78,qw78,Head Tube,79.8,Ann,u,Dull,Jennifer,L,Morgan
687382,5,11280,341,341,"ML Road Frame-W - Yellow, 48",Eur 594.83,Innes,e,del Castillo,Kathryn,,Deng
689739,8,13680,103,608*(,Thin-Jam Lock Nut 1,169.6,Morningstar,r,Greene,Mary,S,Green
690556,8,13680,103,6?08,Thin-Jam Lock Nut 1,169.6,Morningstar,r,Greene,Mary,S,Green
698915,13,1120,438,438,HL Road Tire,32.6,Stearns,a,MacFeather,Amber,,Phillips
702498,9,240,249,249,"HL Mountain Frame - Black, 44",1349.6,Burt,r,Gringlesby,1,1,1
703248,11,8720,155,155ryt%,Metal Angle,EUR 666.4 $$,Livia,a,Karsen,Jaime,E,Jimenez
704142,15,15360,375,375,Water Bottle - 30 oz.,4.99Euro,Michael,',O'Leary,Omar,L,Tang
704221,2,240,2,2,Bearing Ball,0.8,Reginald,l,Blotchet-Halls,1,1,1
704487,11,8720,155,155ryt%,Metal Angle,666.4,Livia,a,Karsen,Jaime,E,Jimenez
704668,21,12800,189,189,HL Mountain Seat Assembly,196.92 $,Dirk,t,Stringer,Luis,,Hayes
705045,21,12800,189,189@%,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
705732,5,5120,125,125t,Lock Nut 23,89.2,Innes,e,del Castillo,David,J,Byrnes
706665,5,5120,125,125r,Lock Nut 23,89.2,Innes,e,del Castillo,David,J,Byrnes
706691,4,4560,27,532,Flat Washer 3,415.2,Michel,e,,Craig,,Gutierrez
709104,11,8720,155,155ryt%,Metal Angle,GBP 666.4,Livia,a,Karsen,Jaime,E,Jimenez
709614,11,8720,155,155,Metal Angle,GBP 666.4,Livia,a,Karsen,Jaime,E,Jimenez
713415,15,15360,375,375,Water Bottle - 30 oz.,4.99$,Michael,',O'Leary,Omar,L,Tang
713627,4,8240,387,892,,,Michel,e,DeFrance,Isabella,,Lopez
714465,,240,2,2,Bearing Ball,0.8,Reginald,l,Blotchet-Halls,Adriana,,Suri
714519,,2240,337,842,"ML Mountain Frame - Black, 48",348.76,Reginald,l,Blotchet-Halls,Bianca,,Lu
717107,2,240,2,2,Bearing Ball,0.8,Reginald,l,Nil,Adriana,,Suri
717161,2,2240,337,842,"ML Mountain Frame - Black, 48",348.76,Reginald,l,Nil,Bianca,,Lu
718900,12,10480,252,252,"HL Mountain Frame - Black, 38",1349.6,,o,Locksley,Joseph,,Rodriguez
719818,14,7440,62,62,Hex Nut 23,76.6,Heather,c,McBadden,Gilbert,L,Hu
719966,15,15360,375,375,Water Bottle - 30 oz.,$4.99 ,Michael,',O'Leary,Omar,L,Tang
720060,2,2240,337,842,"ML Mountain Frame - Black, 48",348.76,Regald,,Blot_Hl,Bianca,,Lu
720070,2,240,2,2,Bearing Ball,0.8,Regald,,Blot_Hl,Adriana,,Suri
732997,15,15360,375,375,Water Bottle - 30 oz.,4.99Rs,Michael,',O'Leary,Omar,L,Tang
735622,4,8240,387,892,,53.99,Michel,e,DeFrance,Isabella,,Lopez
739486,7,3280,439,439,Touring Tire,28.99Eur,Marjorie,r,Green,Carlos,C,Rivera
749782,2,6000,50,50,Thin-Jam Hex Nut 7,445.2,Reginald,l,,Eduardo,,Walker
749796,2,12160,266,266,"Road-650 Red, 62",782.99,NULL,NULL,NULL,Larry,T,Alvarez
749819,2,15840,121,626,Lock Nut 7,176.8,NULL,NULL,NULL,Rachel,L,Ramirez
749842,2,19520,481,986,"Road-350-W Yellow, 48",1700.99,NULL,NULL,NULL,Wyatt,,Thompson
749846,2,6000,50,50,Thin-Jam Hex Nut 7,445.2,NULL,NULL,NULL,Eduardo,,Walker
750011,2,15840,121,626,Lock Nut 7,176.8,NULL,NULL,,Rachel,L,Ramirez
750034,2,19520,481,986,"Road-350-W Yellow, 48",1700.99,NULL,NULL,,Wyatt,,Thompson
750038,2,6000,50,50,Thin-Jam Hex Nut 7,445.2,NULL,NULL,,Eduardo,,Walker
750052,2,12160,266,266,"Road-650 Red, 62",782.99,NULL,NULL,,Larry,T,Alvarez
750102,2,6000,50,50,Thin-Jam Hex Nut 7,445.2,NULL,,,Eduardo,,Walker
750116,2,12160,266,266,"Road-650 Red, 62",782.99,Reginald,,,Larry,T,Alvarez
750139,2,15840,121,626,Lock Nut 7,176.8,Reginald,l,,Rachel,L,Ramirez
750162,2,19520,481,986,"Road-350-W Yellow, 48",1700.99,Reginald,l,,Wyatt,,Thompson
750864,2,19520,481,986,"Road-350-W Yellow, 48",1700.99,,l,Blotchet-Halls,Wyatt,,Thompson
750868,2,6000,50,50,Thin-Jam Hex Nut 7,445.2,,l,Blotchet-Halls,Eduardo,,Walker
750882,2,12160,266,266,"Road-650 Red, 62",782.99,,l,Blotchet-Halls,Larry,T,Alvarez
750905,2,15840,121,626,Lock Nut 7,176.8,,l,Blotchet-Halls,Rachel,L,Ramirez
751374,12,18720,156,156,"Men's Sports Shorts, L",190.8,Charlene,o,Locksley,Tina,C,Malhotra
758204,2,12160,266,266,"Road-650 Red, 62",782.99,,l,&e$,Larry,T,Alvarez
758227,2,15840,121,626,Lock Nut 7,176.8,,l,&e$,Rachel,L,Ramirez
758250,,19520,481,986,"Road-350-W Yellow, 48",1700.99,,l,&e$,Wyatt,,Thompson
758254,2,6000,50,50,Thin-Jam Hex Nut 7,445.2,,l,&e$,Eduardo,,Walker
